Case_ID,Age_Group,Gender,Income_Bracket,Vulnerability_Category,Case_Type,Case_Sub_Type,Jurisdiction_Level,Legal_Aid_Modality,State,Filing_Year,Hearing_Count,Adjournment_Count,Resolution_Time,Delay_Flag,Outcome_Disparity,Aid_Disparity
197,18-25,Other,Below_Poverty_Line,SC/ST,Property_Dispute,Tenant_Landlord,District,Partial_Aid,State_16,2022,8,7,12-24 mo,1,1,0
198,51-65,Male,High_Income,Minority,Domestic_Violence,Child_Custody,Supreme_Court,Full_Aid,State_13,2021,4,4,3–6 mo,0,1,0
199,36-50,Other,Below_Poverty_Line,None,Criminal,Acquittal,High_Court,Pro_Bono,State_13,2021,4,7,>24 mo,1,0,0
200,65+,Female,Unknown,Person_with_Disability,Civil,Contract,High_Court,Pro_Bono,UT_2,2022,4,2,>24 mo,1,0,0
201,26-35,Female,Below_Poverty_Line,Minority,Property_Dispute,Land_Dispute,State,Pro_Bono,State_10,2022,3,4,12-24 mo,1,0,0
202,51-65,Other,Unknown,Minority,Civil,Tort,Supreme_Court,Pro_Bono,State_9,2019,6,3,3–6 mo,0,0,0
203,18-25,Female,Low_Income,Minority,Labor/Employment,Workplace_Harassment,Supreme_Court,Self_Represented,UT_4,2021,6,1,3–6 mo,0,1,1
204,18-25,Male,Middle_Income,SC/ST,Property_Dispute,Land_Dispute,High_Court,Partial_Aid,UT_2,2022,5,1,3–6 mo,0,0,1
205,18-25,Female,Unknown,Senior_Citizen,Civil,Contract,Supreme_Court,Partial_Aid,State_28,2018,6,0,6–12 mo,0,0,0
206,18-25,Female,Middle_Income,Senior_Citizen,Criminal,Sentencing,District,Partial_Aid,State_14,2023,3,2,3–6 mo,0,0,0
207,51-65,Male,Unknown,Minority,Domestic_Violence,Maintenance,District,Pro_Bono,UT_7,2020,5,1,≤3 mo,0,1,0
208,36-50,Other,Middle_Income,None,Other,Miscellaneous,State,Self_Represented,State_4,2020,6,3,≤3 mo,0,0,1
209,26-35,Other,Middle_Income,Minority,Other,Miscellaneous,Supreme_Court,Partial_Aid,State_18,2023,5,2,3–6 mo,0,1,0
210,18-25,Female,Unknown,Senior_Citizen,Other,Miscellaneous,Supreme_Court,Self_Represented,State_21,2022,4,2,12-24 mo,1,0,0
211,36-50,Male,Unknown,Person_with_Disability,Domestic_Violence,Child_Custody,State,Self_Represented,State_18,2020,4,3,3–6 mo,0,0,1
212,51-65,Female,Below_Poverty_Line,SC/ST,Criminal,Sentencing,District,Full_Aid,State_11,2021,3,7,3–6 mo,0,1,0
213,26-35,Other,Middle_Income,Minority,Property_Dispute,Land_Dispute,High_Court,Pro_Bono,State_6,2020,5,3,6–12 mo,0,1,0
214,36-50,Other,Low_Income,Person_with_Disability,Other,Miscellaneous,District,Full_Aid,State_14,2021,7,2,12-24 mo,1,0,0
215,18-25,Other,Middle_Income,SC/ST,Labor/Employment,Workplace_Harassment,State,Self_Represented,State_5,2019,6,3,12-24 mo,1,1,0
216,36-50,Male,High_Income,Minority,Other,Miscellaneous,District,Full_Aid,State_11,2021,3,2,≤3 mo,0,0,0
217,51-65,Other,High_Income,Minority,Criminal,Bail,State,Full_Aid,State_25,2020,6,4,3–6 mo,0,0,0
218,18-25,Male,Unknown,None,Civil,Consumer,District,Pro_Bono,State_14,2022,3,4,≤3 mo,0,0,0
219,18-25,Male,High_Income,Person_with_Disability,Criminal,Acquittal,Supreme_Court,Full_Aid,UT_6,2018,8,3,3–6 mo,0,1,0
220,65+,Female,Middle_Income,None,Other,Miscellaneous,Supreme_Court,Full_Aid,State_2,2022,4,2,>24 mo,1,1,0
221,51-65,Other,Middle_Income,None,Labor/Employment,Unfair_Dismissal,Supreme_Court,Full_Aid,UT_7,2022,6,3,3–6 mo,0,1,1
222,26-35,Male,Unknown,Senior_Citizen,Labor/Employment,Workplace_Harassment,District,Pro_Bono,State_28,2023,6,1,≤3 mo,0,1,1
223,51-65,Male,High_Income,None,Civil,Contract,High_Court,Partial_Aid,State_8,2018,11,3,6–12 mo,0,1,0
224,36-50,Other,Unknown,Senior_Citizen,Domestic_Violence,Divorce,State,Pro_Bono,State_8,2018,4,4,>24 mo,1,1,1
225,65+,Other,Below_Poverty_Line,Person_with_Disability,Labor/Employment,Workplace_Harassment,High_Court,Full_Aid,UT_4,2022,2,5,12-24 mo,1,0,1
226,65+,Other,Below_Poverty_Line,Minority,Other,Miscellaneous,District,Full_Aid,State_16,2018,4,1,3–6 mo,0,0,0
227,18-25,Other,High_Income,Minority,Property_Dispute,Land_Dispute,Supreme_Court,Pro_Bono,State_18,2018,7,5,≤3 mo,0,0,0
228,26-35,Male,Unknown,SC/ST,Labor/Employment,Wages,Supreme_Court,Pro_Bono,State_20,2020,3,4,>24 mo,1,1,0
229,65+,Female,Unknown,Minority,Labor/Employment,Unfair_Dismissal,Supreme_Court,Partial_Aid,UT_7,2019,3,5,>24 mo,1,1,0
230,18-25,Female,Below_Poverty_Line,Person_with_Disability,Other,Miscellaneous,District,Partial_Aid,UT_6,2019,7,5,≤3 mo,0,0,1
231,36-50,Male,Below_Poverty_Line,Minority,Civil,Family,High_Court,Self_Represented,State_6,2022,8,3,12-24 mo,1,0,0
232,65+,Other,Below_Poverty_Line,Person_with_Disability,Other,Miscellaneous,State,Pro_Bono,State_17,2020,4,4,3–6 mo,0,0,0
233,36-50,Female,Middle_Income,Minority,Criminal,Acquittal,State,Full_Aid,State_10,2018,1,0,>24 mo,1,1,1
234,36-50,Male,High_Income,Senior_Citizen,Labor/Employment,Unfair_Dismissal,District,Full_Aid,State_11,2023,2,3,6–12 mo,0,0,1
235,36-50,Male,Below_Poverty_Line,Minority,Property_Dispute,Property_Division,District,Pro_Bono,State_17,2019,5,7,>24 mo,1,0,0
236,65+,Male,Below_Poverty_Line,Person_with_Disability,Criminal,Acquittal,District,Full_Aid,State_4,2019,5,7,>24 mo,1,0,0
237,18-25,Other,Unknown,Senior_Citizen,Criminal,Bail,District,Partial_Aid,UT_1,2019,2,2,>24 mo,1,1,0
238,18-25,Male,Unknown,Person_with_Disability,Other,Miscellaneous,Supreme_Court,Full_Aid,State_25,2023,4,0,3–6 mo,0,1,0
239,36-50,Female,Low_Income,SC/ST,Civil,Tort,High_Court,Self_Represented,State_27,2022,6,5,≤3 mo,0,1,1
240,26-35,Other,Unknown,Minority,Other,Miscellaneous,Supreme_Court,Pro_Bono,UT_3,2022,3,0,3–6 mo,0,0,0
241,51-65,Female,Low_Income,SC/ST,Property_Dispute,Tenant_Landlord,State,Full_Aid,State_18,2018,6,3,3–6 mo,0,0,0
242,26-35,Male,Below_Poverty_Line,Minority,Other,Miscellaneous,High_Court,Full_Aid,State_15,2022,6,8,3–6 mo,0,1,0
243,26-35,Male,Low_Income,None,Property_Dispute,Tenant_Landlord,High_Court,Full_Aid,State_23,2022,9,2,12-24 mo,1,0,0
244,51-65,Other,Middle_Income,Minority,Labor/Employment,Wages,District,Full_Aid,State_15,2022,2,2,>24 mo,1,1,0
245,26-35,Male,Middle_Income,Minority,Property_Dispute,Land_Dispute,District,Partial_Aid,State_10,2018,10,1,3–6 mo,0,0,0
246,51-65,Other,Below_Poverty_Line,Senior_Citizen,Property_Dispute,Property_Division,State,Partial_Aid,State_28,2023,5,3,6–12 mo,0,0,0
247,65+,Other,Unknown,Senior_Citizen,Domestic_Violence,Maintenance,Supreme_Court,Pro_Bono,State_19,2019,4,4,12-24 mo,1,0,0
248,51-65,Other,Below_Poverty_Line,Minority,Civil,Consumer,State,Full_Aid,UT_4,2019,6,6,≤3 mo,0,1,0
249,26-35,Other,Below_Poverty_Line,Senior_Citizen,Labor/Employment,Wages,High_Court,Partial_Aid,State_16,2023,2,5,>24 mo,1,0,0
250,18-25,Female,High_Income,Person_with_Disability,Domestic_Violence,Child_Custody,Supreme_Court,Self_Represented,State_23,2022,14,2,>24 mo,1,0,0
251,26-35,Male,High_Income,SC/ST,Criminal,Appeal,District,Pro_Bono,State_17,2018,8,4,12-24 mo,1,0,0
252,18-25,Other,Below_Poverty_Line,Senior_Citizen,Civil,Family,District,Self_Represented,State_11,2022,7,5,≤3 mo,0,1,0
253,26-35,Female,Unknown,None,Property_Dispute,Tenant_Landlord,High_Court,Pro_Bono,State_16,2018,10,2,>24 mo,1,1,0
254,51-65,Male,Middle_Income,None,Labor/Employment,Wages,District,Full_Aid,State_14,2019,5,4,≤3 mo,0,0,1
255,51-65,Female,High_Income,Senior_Citizen,Criminal,Sentencing,State,Pro_Bono,State_25,2020,5,4,12-24 mo,1,1,0
256,26-35,Female,Unknown,SC/ST,Domestic_Violence,Protection_Order,District,Pro_Bono,UT_7,2021,13,2,6–12 mo,0,1,1
257,51-65,Other,High_Income,None,Other,Miscellaneous,State,Self_Represented,State_20,2018,5,3,6–12 mo,0,1,0
258,65+,Other,Unknown,Minority,Criminal,Sentencing,State,Partial_Aid,State_14,2019,3,1,>24 mo,1,1,0
259,26-35,Other,Low_Income,None,Property_Dispute,Property_Division,District,Full_Aid,State_25,2022,10,4,>24 mo,1,0,0
260,18-25,Other,Unknown,None,Civil,Family,District,Self_Represented,State_10,2019,6,2,6–12 mo,0,0,0
261,18-25,Other,Below_Poverty_Line,Senior_Citizen,Civil,Consumer,Supreme_Court,Pro_Bono,State_25,2023,5,3,6–12 mo,0,0,0
262,51-65,Male,Unknown,None,Other,Miscellaneous,District,Self_Represented,State_22,2023,3,1,>24 mo,1,0,0
263,18-25,Female,Middle_Income,Senior_Citizen,Property_Dispute,Property_Division,District,Partial_Aid,State_9,2020,4,2,3–6 mo,0,0,0
264,51-65,Other,Below_Poverty_Line,Minority,Labor/Employment,Wages,Supreme_Court,Self_Represented,UT_6,2020,8,4,6–12 mo,0,0,1
265,65+,Female,Low_Income,None,Civil,Contract,State,Partial_Aid,State_13,2018,3,1,>24 mo,1,1,0
266,26-35,Female,Middle_Income,Person_with_Disability,Civil,Family,District,Full_Aid,State_16,2020,5,2,3–6 mo,0,1,0
267,65+,Other,Middle_Income,Senior_Citizen,Domestic_Violence,Divorce,District,Pro_Bono,State_2,2021,5,1,12-24 mo,1,0,0
268,26-35,Female,High_Income,None,Criminal,Bail,Supreme_Court,Partial_Aid,State_12,2022,7,2,≤3 mo,0,1,0
269,36-50,Other,Middle_Income,Person_with_Disability,Labor/Employment,Unfair_Dismissal,Supreme_Court,Pro_Bono,State_14,2021,6,2,6–12 mo,0,0,0
270,18-25,Male,Unknown,Senior_Citizen,Civil,Consumer,High_Court,Full_Aid,UT_3,2018,4,1,3–6 mo,0,0,0
271,36-50,Other,Middle_Income,Minority,Domestic_Violence,Maintenance,District,Self_Represented,State_21,2023,6,4,12-24 mo,1,0,0
272,36-50,Female,High_Income,Person_with_Disability,Other,Miscellaneous,State,Pro_Bono,State_15,2023,5,2,3–6 mo,0,0,0
273,65+,Female,Low_Income,None,Domestic_Violence,Divorce,District,Self_Represented,State_9,2023,8,4,12-24 mo,1,0,0
274,18-25,Male,Middle_Income,Minority,Other,Miscellaneous,Supreme_Court,Pro_Bono,State_24,2020,6,1,3–6 mo,0,0,0
275,65+,Other,Unknown,SC/ST,Labor/Employment,Wages,District,Self_Represented,UT_6,2020,6,3,≤3 mo,0,1,0
276,51-65,Other,High_Income,Minority,Property_Dispute,Tenant_Landlord,State,Full_Aid,UT_4,2020,7,1,≤3 mo,0,1,1
277,51-65,Female,Low_Income,Minority,Civil,Tort,Supreme_Court,Full_Aid,State_9,2022,6,3,3–6 mo,0,1,0
278,51-65,Male,Below_Poverty_Line,None,Domestic_Violence,Divorce,District,Pro_Bono,UT_6,2019,1,3,12-24 mo,1,0,0
279,36-50,Female,Low_Income,SC/ST,Labor/Employment,Workplace_Harassment,High_Court,Partial_Aid,State_5,2018,4,2,>24 mo,1,1,0
280,65+,Female,High_Income,Minority,Property_Dispute,Property_Division,High_Court,Partial_Aid,State_11,2021,5,1,12-24 mo,1,0,1
281,18-25,Other,Unknown,Minority,Criminal,Appeal,District,Self_Represented,State_17,2022,11,1,6–12 mo,0,0,0
282,18-25,Male,Below_Poverty_Line,Person_with_Disability,Labor/Employment,Unfair_Dismissal,District,Pro_Bono,UT_3,2023,4,8,12-24 mo,1,0,0
283,65+,Female,Unknown,None,Other,Miscellaneous,Supreme_Court,Full_Aid,UT_5,2023,4,3,3–6 mo,0,1,1
284,26-35,Other,Low_Income,Senior_Citizen,Civil,Tort,High_Court,Self_Represented,State_19,2019,5,2,>24 mo,1,0,0
285,51-65,Female,Low_Income,SC/ST,Criminal,Bail,District,Self_Represented,State_10,2018,4,3,≤3 mo,0,0,1
286,36-50,Other,Low_Income,Person_with_Disability,Property_Dispute,Property_Division,Supreme_Court,Full_Aid,State_7,2019,11,2,3–6 mo,0,1,0
287,51-65,Other,Below_Poverty_Line,SC/ST,Criminal,Bail,State,Partial_Aid,State_22,2020,3,3,6–12 mo,0,1,0
288,36-50,Female,Low_Income,SC/ST,Labor/Employment,Unfair_Dismissal,Supreme_Court,Pro_Bono,State_25,2023,6,3,3–6 mo,0,0,0
289,18-25,Male,Below_Poverty_Line,Minority,Criminal,Sentencing,Supreme_Court,Self_Represented,State_12,2022,8,3,3–6 mo,0,0,0
290,26-35,Female,High_Income,SC/ST,Labor/Employment,Unfair_Dismissal,District,Full_Aid,State_17,2023,2,0,12-24 mo,1,0,0
291,36-50,Other,Unknown,None,Criminal,Sentencing,State,Self_Represented,State_23,2023,8,1,3–6 mo,0,1,0
292,65+,Male,Below_Poverty_Line,Minority,Civil,Family,Supreme_Court,Partial_Aid,State_5,2021,2,3,3–6 mo,0,0,1
293,26-35,Other,High_Income,Person_with_Disability,Domestic_Violence,Protection_Order,Supreme_Court,Self_Represented,UT_1,2018,4,1,3–6 mo,0,0,0
294,18-25,Male,High_Income,Person_with_Disability,Criminal,Bail,District,Pro_Bono,UT_5,2022,8,3,>24 mo,1,0,0
295,18-25,Male,High_Income,Senior_Citizen,Civil,Family,High_Court,Self_Represented,State_8,2018,7,2,≤3 mo,0,1,0
296,36-50,Other,Unknown,Senior_Citizen,Other,Miscellaneous,District,Partial_Aid,UT_4,2019,3,2,6–12 mo,0,0,1
297,65+,Male,Low_Income,SC/ST,Labor/Employment,Wages,Supreme_Court,Partial_Aid,State_22,2018,8,4,≤3 mo,0,0,0
298,65+,Male,High_Income,Person_with_Disability,Other,Miscellaneous,Supreme_Court,Full_Aid,UT_6,2023,6,4,>24 mo,1,0,0
299,65+,Male,Unknown,Minority,Other,Miscellaneous,District,Self_Represented,State_21,2022,3,1,3–6 mo,0,0,0
300,26-35,Female,High_Income,Senior_Citizen,Property_Dispute,Property_Division,State,Partial_Aid,State_27,2022,9,3,6–12 mo,0,0,0
301,65+,Female,Unknown,Minority,Domestic_Violence,Maintenance,High_Court,Pro_Bono,State_9,2023,10,2,≤3 mo,0,0,0
302,36-50,Other,Below_Poverty_Line,Senior_Citizen,Civil,Family,Supreme_Court,Pro_Bono,State_28,2018,5,2,≤3 mo,0,0,1
303,18-25,Male,Middle_Income,Minority,Property_Dispute,Tenant_Landlord,High_Court,Partial_Aid,State_4,2023,8,2,≤3 mo,0,0,1
304,51-65,Male,Unknown,None,Domestic_Violence,Child_Custody,State,Pro_Bono,State_4,2021,3,4,6–12 mo,0,0,0
305,18-25,Other,Middle_Income,Minority,Civil,Family,State,Pro_Bono,UT_7,2023,3,2,6–12 mo,0,0,0
306,26-35,Other,Below_Poverty_Line,Minority,Domestic_Violence,Protection_Order,Supreme_Court,Full_Aid,State_28,2020,4,5,≤3 mo,0,1,0
307,18-25,Female,High_Income,Minority,Criminal,Acquittal,High_Court,Full_Aid,State_20,2021,4,3,6–12 mo,0,1,0
308,36-50,Other,Low_Income,Minority,Civil,Contract,State,Self_Represented,UT_7,2022,4,2,3–6 mo,0,1,0
309,36-50,Female,Middle_Income,Senior_Citizen,Domestic_Violence,Child_Custody,District,Full_Aid,State_23,2021,13,2,12-24 mo,1,0,0
310,36-50,Female,Below_Poverty_Line,Person_with_Disability,Property_Dispute,Tenant_Landlord,High_Court,Full_Aid,UT_6,2020,8,5,>24 mo,1,0,0
311,26-35,Female,Unknown,SC/ST,Criminal,Acquittal,District,Full_Aid,State_14,2023,4,0,≤3 mo,0,0,0
312,18-25,Male,Unknown,Person_with_Disability,Other,Miscellaneous,State,Full_Aid,UT_2,2023,5,2,≤3 mo,0,1,0
313,36-50,Other,Below_Poverty_Line,None,Domestic_Violence,Divorce,Supreme_Court,Self_Represented,UT_1,2023,4,4,3–6 mo,0,1,0
314,65+,Male,Unknown,SC/ST,Other,Miscellaneous,District,Pro_Bono,UT_5,2018,3,4,>24 mo,1,0,0
315,51-65,Female,High_Income,SC/ST,Labor/Employment,Wages,State,Partial_Aid,State_26,2022,10,0,6–12 mo,0,1,0
316,36-50,Male,Unknown,None,Domestic_Violence,Protection_Order,District,Full_Aid,State_26,2022,7,3,≤3 mo,0,0,0
317,36-50,Male,High_Income,None,Domestic_Violence,Maintenance,State,Partial_Aid,State_17,2019,4,2,12-24 mo,1,0,0
318,65+,Female,Unknown,SC/ST,Property_Dispute,Tenant_Landlord,District,Pro_Bono,State_7,2019,6,3,3–6 mo,0,0,0
319,26-35,Male,Middle_Income,None,Criminal,Acquittal,High_Court,Self_Represented,UT_1,2020,2,1,3–6 mo,0,0,0
320,65+,Female,Middle_Income,Person_with_Disability,Domestic_Violence,Protection_Order,High_Court,Partial_Aid,State_15,2023,10,3,3–6 mo,0,1,0
321,36-50,Female,High_Income,Person_with_Disability,Property_Dispute,Property_Division,Supreme_Court,Full_Aid,State_12,2023,10,2,3–6 mo,0,0,1
322,65+,Male,Middle_Income,SC/ST,Other,Miscellaneous,District,Full_Aid,State_26,2022,7,1,12-24 mo,1,0,0
323,65+,Female,Low_Income,Senior_Citizen,Labor/Employment,Wages,High_Court,Partial_Aid,UT_2,2022,3,0,3–6 mo,0,0,1
324,26-35,Other,Low_Income,None,Domestic_Violence,Child_Custody,State,Partial_Aid,State_10,2023,3,0,3–6 mo,0,1,0
325,26-35,Male,Middle_Income,Senior_Citizen,Domestic_Violence,Protection_Order,State,Pro_Bono,State_25,2021,3,1,≤3 mo,0,1,0
326,18-25,Other,Unknown,Senior_Citizen,Other,Miscellaneous,State,Self_Represented,State_25,2020,3,2,≤3 mo,0,0,0
327,26-35,Other,High_Income,Senior_Citizen,Property_Dispute,Property_Division,Supreme_Court,Full_Aid,UT_5,2019,10,1,≤3 mo,0,1,0
328,26-35,Male,Low_Income,Minority,Property_Dispute,Tenant_Landlord,District,Partial_Aid,State_27,2020,6,2,3–6 mo,0,0,0
329,65+,Male,High_Income,SC/ST,Domestic_Violence,Protection_Order,State,Partial_Aid,State_9,2023,3,1,6–12 mo,0,1,0
330,26-35,Other,High_Income,None,Civil,Contract,High_Court,Full_Aid,State_14,2021,5,5,3–6 mo,0,0,0
331,51-65,Other,Low_Income,None,Domestic_Violence,Divorce,State,Pro_Bono,UT_2,2022,6,3,≤3 mo,0,0,1
332,18-25,Male,Unknown,None,Other,Miscellaneous,State,Full_Aid,State_12,2021,4,1,6–12 mo,0,1,0
333,65+,Male,Below_Poverty_Line,Person_with_Disability,Other,Miscellaneous,District,Self_Represented,UT_6,2021,5,3,≤3 mo,0,0,0
334,51-65,Female,Middle_Income,None,Other,Miscellaneous,Supreme_Court,Partial_Aid,State_17,2021,4,2,≤3 mo,0,0,0
335,51-65,Female,Low_Income,SC/ST,Other,Miscellaneous,District,Full_Aid,State_25,2023,5,4,>24 mo,1,1,1
336,51-65,Other,Unknown,Senior_Citizen,Property_Dispute,Tenant_Landlord,Supreme_Court,Pro_Bono,State_18,2023,12,2,≤3 mo,0,0,0
337,51-65,Male,Middle_Income,None,Civil,Family,High_Court,Pro_Bono,State_23,2023,4,1,≤3 mo,0,0,0
338,26-35,Female,Low_Income,SC/ST,Domestic_Violence,Child_Custody,High_Court,Full_Aid,State_11,2021,11,3,≤3 mo,0,0,0
339,51-65,Other,High_Income,SC/ST,Criminal,Appeal,State,Pro_Bono,State_6,2022,3,2,>24 mo,1,0,0
340,65+,Female,Unknown,SC/ST,Domestic_Violence,Child_Custody,Supreme_Court,Full_Aid,State_13,2023,12,1,6–12 mo,0,1,1
341,65+,Other,Unknown,Minority,Civil,Tort,District,Pro_Bono,State_16,2023,4,4,12-24 mo,1,1,0
342,51-65,Female,High_Income,Person_with_Disability,Civil,Tort,District,Full_Aid,State_6,2022,6,0,>24 mo,1,0,0
343,26-35,Other,Low_Income,Person_with_Disability,Labor/Employment,Workplace_Harassment,District,Pro_Bono,State_12,2021,6,1,6–12 mo,0,1,0
344,18-25,Other,Middle_Income,None,Civil,Consumer,Supreme_Court,Self_Represented,UT_3,2019,6,3,3–6 mo,0,0,0
345,18-25,Female,Below_Poverty_Line,Senior_Citizen,Criminal,Sentencing,State,Partial_Aid,State_21,2021,10,5,6–12 mo,0,0,0
346,36-50,Male,Middle_Income,SC/ST,Labor/Employment,Workplace_Harassment,High_Court,Full_Aid,UT_8,2019,8,3,3–6 mo,0,1,0
347,26-35,Other,Low_Income,Person_with_Disability,Other,Miscellaneous,State,Partial_Aid,State_17,2019,6,1,12-24 mo,1,0,0
348,18-25,Male,Below_Poverty_Line,Person_with_Disability,Civil,Contract,District,Self_Represented,State_24,2022,6,9,6–12 mo,0,0,0
349,65+,Female,High_Income,Minority,Civil,Tort,District,Self_Represented,UT_3,2022,6,0,>24 mo,1,1,0
350,26-35,Female,Below_Poverty_Line,None,Labor/Employment,Unfair_Dismissal,District,Full_Aid,State_14,2021,6,5,3–6 mo,0,0,0
351,26-35,Other,Middle_Income,Minority,Property_Dispute,Property_Division,High_Court,Pro_Bono,State_12,2021,8,1,3–6 mo,0,0,0
352,51-65,Female,High_Income,Minority,Civil,Tort,State,Full_Aid,State_18,2019,6,1,3–6 mo,0,1,0
353,26-35,Female,Below_Poverty_Line,Minority,Labor/Employment,Unfair_Dismissal,State,Pro_Bono,UT_4,2020,3,5,12-24 mo,1,1,0
354,18-25,Male,Middle_Income,Person_with_Disability,Other,Miscellaneous,Supreme_Court,Pro_Bono,State_17,2020,4,0,6–12 mo,0,0,0
355,18-25,Female,Below_Poverty_Line,Senior_Citizen,Other,Miscellaneous,State,Pro_Bono,State_23,2020,3,3,3–6 mo,0,0,0
356,18-25,Female,Unknown,Senior_Citizen,Labor/Employment,Workplace_Harassment,State,Partial_Aid,State_22,2021,3,2,6–12 mo,0,0,0
357,18-25,Male,Middle_Income,Minority,Property_Dispute,Property_Division,High_Court,Pro_Bono,State_26,2020,6,2,3–6 mo,0,0,0
358,51-65,Female,Low_Income,Minority,Criminal,Acquittal,State,Pro_Bono,State_6,2019,8,5,12-24 mo,1,1,0
359,51-65,Other,Below_Poverty_Line,SC/ST,Labor/Employment,Workplace_Harassment,District,Full_Aid,State_17,2022,8,3,>24 mo,1,1,0
360,36-50,Female,Low_Income,Minority,Civil,Tort,District,Full_Aid,State_23,2020,6,1,3–6 mo,0,0,0
361,36-50,Other,High_Income,Minority,Other,Miscellaneous,Supreme_Court,Self_Represented,UT_6,2023,4,1,3–6 mo,0,0,0
362,26-35,Male,High_Income,Senior_Citizen,Property_Dispute,Property_Division,High_Court,Partial_Aid,State_20,2018,10,0,12-24 mo,1,1,0
363,18-25,Other,High_Income,Person_with_Disability,Property_Dispute,Land_Dispute,Supreme_Court,Pro_Bono,State_15,2018,9,1,≤3 mo,0,0,0
364,51-65,Male,Low_Income,Person_with_Disability,Labor/Employment,Wages,High_Court,Full_Aid,State_28,2023,6,0,>24 mo,1,1,0
365,36-50,Female,Low_Income,SC/ST,Domestic_Violence,Maintenance,High_Court,Full_Aid,UT_2,2022,8,2,6–12 mo,0,0,0
366,18-25,Male,Below_Poverty_Line,None,Criminal,Acquittal,District,Pro_Bono,State_18,2019,8,1,6–12 mo,0,1,1
367,18-25,Female,Low_Income,Senior_Citizen,Labor/Employment,Unfair_Dismissal,Supreme_Court,Pro_Bono,UT_2,2023,6,0,3–6 mo,0,1,0
368,26-35,Male,Middle_Income,Person_with_Disability,Criminal,Sentencing,State,Partial_Aid,State_17,2021,3,1,≤3 mo,0,0,0
369,51-65,Female,Low_Income,SC/ST,Domestic_Violence,Child_Custody,District,Partial_Aid,UT_3,2021,10,0,3–6 mo,0,0,0
370,18-25,Other,Unknown,None,Criminal,Appeal,Supreme_Court,Pro_Bono,State_13,2020,7,0,6–12 mo,0,1,1
371,51-65,Female,Below_Poverty_Line,Minority,Property_Dispute,Tenant_Landlord,District,Self_Represented,State_16,2018,5,7,6–12 mo,0,0,0
372,65+,Male,Middle_Income,SC/ST,Domestic_Violence,Maintenance,Supreme_Court,Full_Aid,State_22,2023,8,4,>24 mo,1,0,0
373,18-25,Male,High_Income,Minority,Property_Dispute,Tenant_Landlord,High_Court,Self_Represented,State_13,2018,7,1,3–6 mo,0,0,0
374,18-25,Female,High_Income,None,Property_Dispute,Tenant_Landlord,Supreme_Court,Partial_Aid,State_12,2022,4,1,>24 mo,1,0,0
375,65+,Male,Below_Poverty_Line,None,Domestic_Violence,Child_Custody,High_Court,Pro_Bono,UT_7,2020,7,4,6–12 mo,0,0,0
376,18-25,Other,Middle_Income,None,Domestic_Violence,Divorce,District,Self_Represented,State_13,2022,8,1,6–12 mo,0,1,0
377,51-65,Other,Middle_Income,SC/ST,Criminal,Bail,District,Partial_Aid,State_12,2018,5,2,>24 mo,1,1,1
378,51-65,Other,High_Income,None,Civil,Consumer,District,Pro_Bono,State_15,2022,3,3,≤3 mo,0,0,0
379,51-65,Male,High_Income,SC/ST,Property_Dispute,Tenant_Landlord,Supreme_Court,Pro_Bono,State_4,2022,8,2,12-24 mo,1,0,0
380,18-25,Male,Unknown,SC/ST,Criminal,Acquittal,Supreme_Court,Partial_Aid,State_13,2022,4,0,6–12 mo,0,0,0
381,65+,Female,Below_Poverty_Line,None,Property_Dispute,Tenant_Landlord,Supreme_Court,Self_Represented,State_7,2019,6,3,6–12 mo,0,0,0
382,26-35,Other,Unknown,Person_with_Disability,Property_Dispute,Property_Division,High_Court,Pro_Bono,State_27,2023,8,0,6–12 mo,0,0,0
383,65+,Male,High_Income,None,Other,Miscellaneous,High_Court,Self_Represented,UT_1,2021,5,3,12-24 mo,1,0,0
384,65+,Male,Middle_Income,SC/ST,Property_Dispute,Land_Dispute,State,Pro_Bono,State_2,2023,6,2,6–12 mo,0,0,0
